type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
video	post_page_232633627068	232633627068_10155098147992069	https://www.facebook.com/appledaily.tw/videos/10155098147992069/	"領養不棄養，給浪浪一個家 　 【走過流浪開刀低潮　明星校犬教你微笑面對世界】 http://www.appledaily.com.tw/realtimenews/article/animal/20160920/951739/ 　 【#特選話題 】暖蘋果新聞 給你滿滿正能量 http://goo.gl/PyFYtp 　 #暖新聞 #蘋果暖新聞 #洋蔥文 #正面能量 #暖蘋果 #動新聞 #浪浪 #領養不棄養 #校犬 #安溪國中 #請分享"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14411299_10155098150572069_458252808_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=bda31b57539cb4ab73281a9cd04f4c2f&oe=5D26246E	https://scontent.xx.fbcdn.net/v/t15.5256-10/14411299_10155098150572069_458252808_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=611cb0c479d50cd4a4c49e823d9395c6&oe=5D1DEEEB	https://www.facebook.com/appledaily.tw/videos/10155098147992069/	facebook.com	2016-09-24T09:40:00+0000	1474710000	"2016-09-24 11:40:00"	5465	82	5930	280	6292	81	63	18	50	386	9	63	7	0	0
video	post_page_232633627068	232633627068_10155110215487069	https://www.facebook.com/appledaily.tw/videos/10155110215487069/	"藏獒是被害者的朋友送他的，被害者是當地的貧戶，平時沒有足夠的食物來餵養牠.... #海編 　 【完整 #動新聞】藏獒吃不飽襲窮飼主　撕咬20分鐘慘遭擊斃 http://www.appledaily.com.tw/actionnews/appledaily/7/20160923/954298/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/international/20160923/954298/ 　 #藏獒 #中國"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14356489_10155110241802069_8229319697489723392_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=6cb140bc8d354f61ff7760e77801a047&oe=5CE75BD9	https://scontent.xx.fbcdn.net/v/t15.5256-10/14356489_10155110241802069_8229319697489723392_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=c48ec78225514fc20c8336cd0c3f41c4&oe=5CE95492	https://www.facebook.com/appledaily.tw/videos/10155110215487069/	facebook.com	2016-09-24T09:15:00+0000	1474708500	"2016-09-24 11:15:00"	2933	179	4086	84	4349	138	97	41	703	6	362	13	680	92	0
video	post_page_232633627068	232633627068_10155103687727069	https://www.facebook.com/appledaily.tw/videos/10155103687727069/	"「苗栗因為什麼都沒有，所以可以做的事很多」看她如何把NG果醬變身為黃金 　 【完整 #動新聞】90後大眼妹 回鄉就要醬搞 http://www.appledaily.com.tw/actionnews/appledaily/5/20160922/953158 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/life/20160922/953158/ 　 【#火線話題 】蘋果 暖新聞 讓世界更有力量❤ http://goo.gl/PyFYtp #暖新聞 #正能量 #請分享  #果醬 #NG水果"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14411756_10155103704467069_2697847118156005376_n.jpg?_nc_cat=110&_nc_ht=scontent.xx&oh=fe4cd124264f4985abf746603b2b0942&oe=5CE0E21E	https://scontent.xx.fbcdn.net/v/t15.5256-10/14411756_10155103704467069_2697847118156005376_n.jpg?_nc_cat=110&_nc_ht=scontent.xx&oh=615a5e99c721cd3406e82d2b6fbb9087&oe=5D24F955	https://www.facebook.com/appledaily.tw/videos/10155103687727069/	facebook.com	2016-09-24T08:00:00+0000	1474704000	"2016-09-24 10:00:00"	6512	119	6768	314	7201	118	73	45	219	203	39	9	4	1	0
video	post_page_232633627068	232633627068_10155110215857069	https://www.facebook.com/appledaily.tw/videos/10155110215857069/	"為什麼正妹總愛壞男人呢？ 　 【完整 #動新聞】蛇姬毒男友哽咽認錯 謝罪腿軟105萬飛了 http://ent.appledaily.com.tw/actionnews/index/20160923/954417/99 　 【圖文報導】 http://ent.appledaily.com.tw/enews/article/entertainment/20160924/37393923/ 　 #underlover #胡睿兒 #蛇姬 #林采緹 林采緹 Sunny Lin Under Lover"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14411462_10155110239602069_6552424423427670016_n.jpg?_nc_cat=107&_nc_ht=scontent.xx&oh=c088c710e6d0804b9fbbc1e2f1440267&oe=5D1EE079	https://scontent.xx.fbcdn.net/v/t15.5256-10/14411462_10155110239602069_6552424423427670016_n.jpg?_nc_cat=107&_nc_ht=scontent.xx&oh=3d0dbe64b2f310b16ae4a59a1ecbe36b&oe=5CEDE832	https://www.facebook.com/appledaily.tw/videos/10155110215857069/	facebook.com	2016-09-24T05:31:14+0000	1474695074	"2016-09-24 07:31:14"	3393	211	3709	64	3984	199	146	53	531	16	76	165	29	30	0
video	post_page_232633627068	232633627068_10155107957012069	https://www.facebook.com/appledaily.tw/videos/10155107957012069/	"被害者還要出來道歉，真的是滿讓人傻眼的情況... 　 【鄉民焦點】激公憤！性侵受害者「被道歉」輔大院長提油救火遭停職●胖颱梅姬預測下周二台東登陸 http://www.appledaily.com.tw/realtimenews/article/local/20160923/954826/ 　 【#火線話題 】輔大性侵爭議 https://goo.gl/mLppBF 　 #輔大 #社科院長 #鄉民焦點"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14411247_10155107965732069_4523401952045826048_n.jpg?_nc_cat=104&_nc_ht=scontent.xx&oh=dc2decba8c1b40249f850a03eceac211&oe=5CEC103F	https://scontent.xx.fbcdn.net/v/t15.5256-10/14411247_10155107965732069_4523401952045826048_n.jpg?_nc_cat=104&_nc_ht=scontent.xx&oh=40cb97fba0a327cde2e572002bde034c&oe=5D1CB874	https://www.facebook.com/appledaily.tw/videos/10155107957012069/	facebook.com	2016-09-23T13:40:00+0000	1474638000	"2016-09-23 15:40:00"	304	20	379	7	406	17	14	3	45	1	12	2	1	59	0
video	post_page_232633627068	232633627068_10155106881422069	https://www.facebook.com/appledaily.tw/videos/10155106881422069/	"女兒住院前有叮嚀兒子照顧媽媽，但兒子卻沒有理會... #海編 　 【完整 #動新聞】餓到拆棉被吃棉花　山東七旬老人苦 http://www.appledaily.com.tw/actionnews/appledaily/7/20160922/953700/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/international/20160922/953700/ 　 #山東 #棉花 #糖尿病"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14299171_10155106888262069_5278606835048251392_n.jpg?_nc_cat=101&_nc_ht=scontent.xx&oh=cb8f94905949a28e223daf9cd18b26cf&oe=5CE96D94	https://scontent.xx.fbcdn.net/v/t15.5256-10/14299171_10155106888262069_5278606835048251392_n.jpg?_nc_cat=101&_nc_ht=scontent.xx&oh=fc4030d4e3643d06c035c7894ad9adb4&oe=5CE6D5DF	https://www.facebook.com/appledaily.tw/videos/10155106881422069/	facebook.com	2016-09-23T11:50:00+0000	1474631400	"2016-09-23 13:50:00"	3730	92	6341	200	6633	88	67	21	390	22	80	4	1402	1103	0
video	post_page_232633627068	232633627068_10155101166132069	https://www.facebook.com/appledaily.tw/videos/10155101166132069/	"這可以拍電影了呀 　 【動畫恩仇錄】他被老闆送進監獄～出獄22年後買下老闆的公司 http://www.appledaily.com.tw/realtimenews/article/finance/20160920/951667/ 　 #聯想 #孫宏斌 #蘋果動畫"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14299619_10155101168082069_3606607175163576320_n.jpg?_nc_cat=104&_nc_ht=scontent.xx&oh=923317054361105390fa521894e44dad&oe=5CF41FFB	https://scontent.xx.fbcdn.net/v/t15.5256-10/14299619_10155101168082069_3606607175163576320_n.jpg?_nc_cat=104&_nc_ht=scontent.xx&oh=6d6460421a7fa59e4c78e3a5562436b6&oe=5CED9CB0	https://www.facebook.com/appledaily.tw/videos/10155101166132069/	facebook.com	2016-09-23T11:30:03+0000	1474630203	"2016-09-23 13:30:03"	2375	44	2580	84	2708	42	36	6	41	15	136	53	0	1	0
video	post_page_232633627068	232633627068_10155106881242069	https://www.facebook.com/appledaily.tw/videos/10155106881242069/	"怎麼會用這種方法教訓孩子 #海編 　 【完整 #動新聞】醉母教訓孩子　輾過7歲兒大腿留胎痕 http://www.appledaily.com.tw/actionnews/appledaily/7/20160922/953554/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/international/20160922/953554 　 #國際新聞"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14411364_10155106886752069_1903222767612854272_n.jpg?_nc_cat=107&_nc_ht=scontent.xx&oh=fa4a03554d6fcce201dfb463f7e0b7bd&oe=5CE3D255	https://scontent.xx.fbcdn.net/v/t15.5256-10/14411364_10155106886752069_1903222767612854272_n.jpg?_nc_cat=107&_nc_ht=scontent.xx&oh=659393effb29591d32bab0394ea94a66&oe=5D21D71E	https://www.facebook.com/appledaily.tw/videos/10155106881242069/	facebook.com	2016-09-23T10:30:00+0000	1474626600	"2016-09-23 12:30:00"	3015	126	5963	115	6204	122	108	14	345	13	258	10	120	2547	0
video	post_page_232633627068	232633627068_10155106882627069	https://www.facebook.com/appledaily.tw/videos/10155106882627069/	"孕婦的焦慮來源完全來自於婆婆啊 #海編 　 【完整 #動新聞】長輩超在意的懷孕禁忌　第4點最扯 (點我看更扯的↓↓) http://www.appledaily.com.tw/actionnews/appledaily/sub/20160923/954107/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/strange/20160923/954107/ 　 #懷孕禁忌 #孕婦 #拿剪刀 #曬衣服"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14411338_10155106914857069_960447166621417472_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=062ca830d1f21def8eee1e05e20dabae&oe=5CE0E533	https://scontent.xx.fbcdn.net/v/t15.5256-10/14411338_10155106914857069_960447166621417472_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=531c00eb3bc2af04d254d124ee5c2b0c&oe=5CE75B75	https://www.facebook.com/appledaily.tw/videos/10155106882627069/	facebook.com	2016-09-23T09:30:00+0000	1474623000	"2016-09-23 11:30:00"	2794	162	3163	244	3569	152	99	53	258	11	145	196	5	12	0
video	post_page_232633627068	232633627068_10155106881557069	https://www.facebook.com/appledaily.tw/videos/10155106881557069/	"🐢為什麼動新聞小烏龜飾品越來越多啦😂 #海編 　 【完整 #動新聞】「一夜7次」　俏護士偷情梅毒男 http://www.appledaily.com.tw/actionnews/appledaily/5/20160923/953810/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/local/20160923/953810/ 　 #護士 #蘋果動畫"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14411592_10155106892907069_2111237388196904960_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=cd09f5bf3daef163fb0fcf168a7d00c7&oe=5CEFE8FC	https://scontent.xx.fbcdn.net/v/t15.5256-10/14411592_10155106892907069_2111237388196904960_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=ee816e0ca2fb486838ec12aacfa64183&oe=5CEC34B7	https://www.facebook.com/appledaily.tw/videos/10155106881557069/	facebook.com	2016-09-23T07:30:00+0000	1474615800	"2016-09-23 09:30:00"	1810	120	2243	28	2391	113	84	29	140	6	93	314	6	14	0
video	post_page_232633627068	232633627068_10155106881682069	https://www.facebook.com/appledaily.tw/videos/10155106881682069/	"每天三餐吃不到100元，卻願意捐出這20年100萬的積蓄... #海編 　 【完整 #動新聞】拾荒嬤20年存百萬　買復康巴士助他人 http://www.appledaily.com.tw/actionnews/appledaily/5/20160922/953961/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/life/20160922/953961/ 　 【#火線話題 】蘋果 暖新聞 讓世界更有力量❤ http://goo.gl/PyFYtp #暖新聞 #正能量 #請分享 #拾荒嬤 #復康巴士"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14467284_10155106899142069_42551477952053248_n.jpg?_nc_cat=102&_nc_ht=scontent.xx&oh=6145c24ab8b43a6fa0d381cc33c5c9a2&oe=5D28156B	https://scontent.xx.fbcdn.net/v/t15.5256-10/14467284_10155106899142069_42551477952053248_n.jpg?_nc_cat=102&_nc_ht=scontent.xx&oh=7274dcc3b5a5e4879f27b82b25830b00&oe=5D21DA99	https://www.facebook.com/appledaily.tw/videos/10155106881682069/	facebook.com	2016-09-23T05:30:00+0000	1474608600	"2016-09-23 07:30:00"	21750	242	24821	1103	26166	237	210	27	556	2335	71	9	653	3	0
video	post_page_232633627068	232633627068_10155097593262069	https://www.facebook.com/appledaily.tw/videos/10155097593262069/	"【#特約轉播】 蝦密！網路瘋傳擁有百坪書店、最有書卷味的住宅，竟然在台灣? 台灣建商太狂了，必須去朝聖…(筆記)      　　 #林口 #捷運 #共購宅"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14411272_10155097598347069_919021482_n.jpg?_nc_cat=108&_nc_ht=scontent.xx&oh=3227ff233ff083b403539ce8f9b432f3&oe=5CDA1018	https://scontent.xx.fbcdn.net/v/t15.5256-10/14411272_10155097598347069_919021482_n.jpg?_nc_cat=108&_nc_ht=scontent.xx&oh=6d916962349cdb56d82a02a9cb3158f9&oe=5CE6CB9D	https://www.facebook.com/appledaily.tw/videos/10155097593262069/	facebook.com	2016-09-23T04:00:00+0000	1474603200	"2016-09-23 06:00:00"	386	20	404	22	446	20	18	2	22	3	13	2	0	0	0
video	post_page_232633627068	232633627068_10155106662172069	https://www.facebook.com/appledaily.tw/videos/10155106662172069/	"竟然連這種教戰守則都出來了..... 　 【完整 #動新聞】王景玉當庭下跪道歉　小燈泡母：現在談原諒還太早 http://www.appledaily.com.tw/actionnews/appledaily/5/20160922/953858/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/local/20160922/953858 　 #王景玉 #小燈泡"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14411787_10155106664807069_6766075806335631360_n.jpg?_nc_cat=108&_nc_ht=scontent.xx&oh=527556ab8bab3685c425aea1997f400c&oe=5D28BF3A	https://scontent.xx.fbcdn.net/v/t15.5256-10/14411787_10155106664807069_6766075806335631360_n.jpg?_nc_cat=108&_nc_ht=scontent.xx&oh=894d97c297b367dcbce850b10a78d0ca&oe=5CE4EE71	https://www.facebook.com/appledaily.tw/videos/10155106662172069/	facebook.com	2016-09-23T03:30:00+0000	1474601400	"2016-09-23 05:30:00"	3487	577	5995	85	6657	563	488	75	1601	14	24	15	181	2274	0
video	post_page_232633627068	232633627068_10155106687727069	https://www.facebook.com/appledaily.tw/videos/10155106687727069/	"動新聞畫的蛇姬好像有點恐怖 #海編 　 【完整 #動新聞】男友睿兒吸毒被逮　林采緹也在場被驗尿 http://www.appledaily.com.tw/actionnews/appledaily/5/20160922/953801/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/local/20160922/953801/ 　 Under Lover 林采緹 Sunny Lin #胡睿兒 #蛇姬 #林采緹"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14356701_10155106704682069_7539670841651363840_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=1050281567dd4c46ca6674f78d0dd6fe&oe=5CF03FD7	https://scontent.xx.fbcdn.net/v/t15.5256-10/14356701_10155106704682069_7539670841651363840_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=bc8103155a464850b5c4d52139569b94&oe=5CF1149C	https://www.facebook.com/appledaily.tw/videos/10155106687727069/	facebook.com	2016-09-23T02:50:26+0000	1474599026	"2016-09-23 04:50:26"	2410	172	2657	99	2928	168	92	76	611	15	86	127	11	8	0
video	post_page_232633627068	232633627068_10155106661807069	https://www.facebook.com/appledaily.tw/videos/10155106661807069/	"為什麼總是要被害人檢討？ 　 【完整 #動新聞】遭性侵女大生道歉　師長點名王丹「把她逼上絕路」 http://www.appledaily.com.tw/actionnews/appledaily/5/20160922/953707/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/local/20160922/953707/ 　 【#火線話題】輔大性侵風暴 社科院長停職 https://goo.gl/mLppBF      　 #輔大 #夏林清 #停職 #王丹"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14411399_10155106667972069_4199543031172431872_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=d4c6c0911196642da45ee0fb196f8d48&oe=5CEF84B2	https://scontent.xx.fbcdn.net/v/t15.5256-10/14411399_10155106667972069_4199543031172431872_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=1d9cefc91e7dd3a7be21c0daf983b0f2&oe=5CEE98F9	https://www.facebook.com/appledaily.tw/videos/10155106661807069/	facebook.com	2016-09-23T02:28:38+0000	1474597718	"2016-09-23 04:28:38"	2646	258	4601	84	4943	246	171	75	3107	16	99	13	45	1782	0
video	post_page_232633627068	232633627068_10155104997627069	https://www.facebook.com/appledaily.tw/videos/10155104997627069/	"唉...千千萬萬不要染毒啊！！！ #吸毒一時毀了一世 #向毒品說不 　 【鄉民焦點】癡情「大麻花」！神曲主唱涉毒蛇姬女友林采緹急自清●陳彥伯偷吃的人妻美照曝光 http://www.appledaily.com.tw/realtimenews/article/local/20160922/954091/ 　 #UnderLover #胡睿兒 #蛇姬 #林采緹 #鄉民焦點 林采緹 Sunny Lin Under Lover"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14411590_10155105005467069_2365783413882880000_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=e47b44ba87a4e89e059be8645398d88c&oe=5D1C8FEB	https://scontent.xx.fbcdn.net/v/t15.5256-10/14411590_10155105005467069_2365783413882880000_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=9263c07e3bcfac6c2c782d4d7cb8346c&oe=5CDD18A0	https://www.facebook.com/appledaily.tw/videos/10155104997627069/	facebook.com	2016-09-22T14:00:00+0000	1474552800	"2016-09-22 16:00:00"	563	41	604	18	663	34	28	6	23	1	10	23	5	2	0
video	post_page_232633627068	232633627068_10155103688812069	https://www.facebook.com/appledaily.tw/videos/10155103688812069/	"老師用自己的經歷來做學生最好的榜樣💪 #海編 　 【完整 #動新聞】截四肢男勇師　重返校園教書成功！ http://www.appledaily.com.tw/actionnews/appledaily/5/20160922/953464/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/life/20160922/953464/ 　 【#火線話題 】蘋果 暖新聞 讓世界更有力量❤ http://goo.gl/PyFYtp #暖新聞 #正能量 #請分享 #蘋果動畫"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14299488_10155103717627069_8742198969418907648_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=24f4703e7c4b1f311021036ce838a088&oe=5D1DF29D	https://scontent.xx.fbcdn.net/v/t15.5256-10/14299488_10155103717627069_8742198969418907648_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=79c86f9ff9baccf827987cbcb0fe8e1e&oe=5CE7B7D6	https://www.facebook.com/appledaily.tw/videos/10155103688812069/	facebook.com	2016-09-22T13:10:00+0000	1474549800	"2016-09-22 15:10:00"	9237	46	9900	282	10228	46	40	6	116	412	53	4	191	3	0
video	post_page_232633627068	232633627068_10155103688962069	https://www.facebook.com/appledaily.tw/videos/10155103688962069/	"眼睛覺得刺痛不舒服，可能得了眼皮炎！！ #海編 　 【完整 #動新聞】睫毛多又油　小心眼皮炎(點我看怎麼幫眼皮洗澡↓) http://www.appledaily.com.tw/actionnews/appledaily/7/20160922/953514/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/international/20160922/953514/ 　 #睫毛 #眼皮炎 #Blepharitis  #蘋果動畫 #請分享"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14299319_10155103722527069_316398541205405696_n.jpg?_nc_cat=107&_nc_ht=scontent.xx&oh=13cf02dd272d83c49661658d690ca28a&oe=5CEEF559	https://scontent.xx.fbcdn.net/v/t15.5256-10/14299319_10155103722527069_316398541205405696_n.jpg?_nc_cat=107&_nc_ht=scontent.xx&oh=c6abeccd34e2a9e42b6adacfaef0982c&oe=5CDD131F	https://www.facebook.com/appledaily.tw/videos/10155103688962069/	facebook.com	2016-09-22T10:50:00+0000	1474541400	"2016-09-22 12:50:00"	1197	105	1302	148	1555	104	61	43	21	7	93	0	5	0	0
video	post_page_232633627068	232633627068_10155103687242069	https://www.facebook.com/appledaily.tw/videos/10155103687242069/	"好萊塢八點檔開演啦 　 【完整 #動新聞】裘莉派狗仔抹黑小布偷情　爭6子女爆陰謀論 http://ent.appledaily.com.tw/actionnews/index/20160921/952730/99 　 【圖文報導】 http://ent.appledaily.com.tw/enews/article/entertainment/20160922/37391199/ 　 【#火線話題】世紀愛侶破局 小布裘莉離婚 https://goo.gl/QePwpc  #小布 #裘莉 #布萊德彼特 #BradPitt #安潔莉娜裘莉 #AngelinaJolie #布裘"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14411587_10155103696417069_5766398683310456832_n.jpg?_nc_cat=101&_nc_ht=scontent.xx&oh=79cba0b8115cb152114b7025b6333d2b&oe=5CDEFAAA	https://scontent.xx.fbcdn.net/v/t15.5256-10/14411587_10155103696417069_5766398683310456832_n.jpg?_nc_cat=101&_nc_ht=scontent.xx&oh=65e86abee9275e2c6e7ce425aacec12d&oe=5CDF4CE1	https://www.facebook.com/appledaily.tw/videos/10155103687242069/	facebook.com	2016-09-22T09:30:00+0000	1474536600	"2016-09-22 11:30:00"	756	20	821	7	848	20	12	8	13	2	46	13	2	2	0
video	post_page_232633627068	232633627068_10155103688587069	https://www.facebook.com/appledaily.tw/videos/10155103688587069/	"又到了吃螃蟹的季節，快來看達人教你怎麼挑螃蟹 #海編 　 【完整 #動新聞】新鮮螃蟹怎麼挑　4招教你百發百中(↓點我看大絕招) http://www.appledaily.com.tw/actionnews/appledaily/sub/20160922/953303/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/strange/20160922/953303/ #螃蟹 #秋蟹"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14356563_10155103710977069_9080819503910092800_n.jpg?_nc_cat=106&_nc_ht=scontent.xx&oh=546b5d37d2d964ceb9a6ffd20978d89c&oe=5D231AFD	https://scontent.xx.fbcdn.net/v/t15.5256-10/14356563_10155103710977069_9080819503910092800_n.jpg?_nc_cat=106&_nc_ht=scontent.xx&oh=2cd9f7f775aa95a4d5cf323f964e768d&oe=5D259CB6	https://www.facebook.com/appledaily.tw/videos/10155103688587069/	facebook.com	2016-09-22T08:30:00+0000	1474533000	"2016-09-22 10:30:00"	1948	129	2019	291	2439	121	89	32	19	42	23	6	0	0	0
video	post_page_232633627068	232633627068_10155103688472069	https://www.facebook.com/appledaily.tw/videos/10155103688472069/	"就這麼簡單，輕輕鬆鬆免疫力Gotcha！ #海編 　 【完整 #動新聞】這樣洗澡　 只要3分鐘就可提升免疫力 http://www.appledaily.com.tw/actionnews/appledaily/sub/20160922/953249/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/strange/20160922/953249/ 　 #蘋果動畫 #洗澡 #請分享"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14356647_10155103709342069_3981685947568750592_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=60ab305b8dbaf57cfbb582ed51ce2136&oe=5CEB423A	https://scontent.xx.fbcdn.net/v/t15.5256-10/14356647_10155103709342069_3981685947568750592_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=97060821e447c1bd68a2df94c68ad0b9&oe=5CE50071	https://www.facebook.com/appledaily.tw/videos/10155103688472069/	facebook.com	2016-09-22T07:30:00+0000	1474529400	"2016-09-22 09:30:00"	4079	520	4245	7815	12580	513	377	136	142	61	93	11	0	1	0
video	post_page_232633627068	232633627068_10155103687057069	https://www.facebook.com/appledaily.tw/videos/10155103687057069/	"覺得這個女人搶走了自己的兒子，所以買兇殺了她... 　 【完整 #動新聞】兒子媳婦太恩愛　 婆婆竟買兇殺媳 http://www.appledaily.com.tw/actionnews/appledaily/7/20160921/952701/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/international/20160921/952701/ 　 #婆婆  #蘋果動畫"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14299682_10155103702332069_914952966056706048_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=002e4c8f16539f836646d4121fd808ab&oe=5CE4C1FC	https://scontent.xx.fbcdn.net/v/t15.5256-10/14299682_10155103702332069_914952966056706048_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=1fd26c373b576539b406cf4e965164b8&oe=5CDD2FBA	https://www.facebook.com/appledaily.tw/videos/10155103687057069/	facebook.com	2016-09-22T06:50:00+0000	1474527000	"2016-09-22 08:50:00"	3269	393	5821	191	6405	378	283	95	599	21	756	25	86	1664	0
video	post_page_232633627068	232633627068_10155103687937069	https://www.facebook.com/appledaily.tw/videos/10155103687937069/	"還記得按摩紙條x3蘋果奇案之一的侯沁潔嗎？( ͡ ͡° ͜ ʖ ͡ ͡°)   #海編 　 【完整 #動新聞】女演員淪小三　提分手竟被罵「雞裝公主」 http://www.appledaily.com.tw/actionnews/appledaily/5/20160922/953202/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/local/20160922/953202/ 　 #樊方明 #侯沁潔"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14411294_10155103707867069_415943840038387712_n.jpg?_nc_cat=104&_nc_ht=scontent.xx&oh=f66df6bc452810eaf3baec3e893479b7&oe=5CE68A8F	https://scontent.xx.fbcdn.net/v/t15.5256-10/14411294_10155103707867069_415943840038387712_n.jpg?_nc_cat=104&_nc_ht=scontent.xx&oh=8043ddbef282eff835bf38139188061e&oe=5CE8B6C9	https://www.facebook.com/appledaily.tw/videos/10155103687937069/	facebook.com	2016-09-22T06:30:00+0000	1474525800	"2016-09-22 08:30:00"	882	98	1061	20	1179	97	55	42	144	17	47	108	3	4	0
video	post_page_232633627068	232633627068_10155103687537069	https://www.facebook.com/appledaily.tw/videos/10155103687537069/	"怎麼不掐自己((╬ಠิ益ಠิ))  　 【完整 #動新聞】酒醉媽掐兒脖子　竟是要同居人多給一點愛 http://www.appledaily.com.tw/actionnews/appledaily/5/20160921/953138/ 　 【圖文報導】 http://www.appledaily.com.tw/realtimenews/article/local/20160921/953138/"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/14356682_10155103713607069_7536648309956411392_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=a3aff71862466143933c6503a57c95d6&oe=5D27AD40	https://scontent.xx.fbcdn.net/v/t15.5256-10/14356682_10155103713607069_7536648309956411392_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=5282863fed932cd5538142d8b16ee41a&oe=5D23140B	https://www.facebook.com/appledaily.tw/videos/10155103687537069/	facebook.com	2016-09-22T05:30:00+0000	1474522200	"2016-09-22 07:30:00"	540	58	1189	16	1263	57	53	4	51	6	11	0	40	592	0
